s,a,r,sp,episode_index
26686,3,-25,26687,264
26687,3,-25,26688,264
26688,3,-25,26690,264
26690,1,-225,26191,264
26191,7,-225,26692,264
26692,7,-225,27194,264
27194,7,-225,27696,264
27696,4,0,27698,264
27698,6,-100,28200,264
28200,7,-225,28703,264
28703,5,-25,28705,264
28705,1,-225,28708,264
28708,7,-225,28711,264
28711,4,0,28713,264
28713,3,-25,28716,264
28716,7,-225,28718,264
28718,4,0,28721,264
28721,4,0,28223,264
28223,2,-100,27725,264
27725,2,-100,27227,264
27227,1,-225,26728,264
26728,6,-100,26730,264
26730,4,0,26731,264
26731,7,-225,26732,264
26732,3,-25,26233,264
26233,6,-100,26234,264
26234,6,-100,26234,264
26234,2,-100,25735,264
25735,4,0,25235,264
25235,2,-100,24735,264
24735,1,-225,24234,264
24234,6,-100,24234,264
24234,2,-100,23232,264
23232,2,-100,22731,264
22731,5,-25,22729,264
22729,7,-225,22728,264
22728,3,-25,22226,264
22226,5,-25,22224,264
22224,4,0,22222,264
22222,2,-100,21720,264
21720,1,-225,21217,264
21217,5,-25,21214,264
21214,6,-100,21212,264
21212,4,0,21209,264
21209,6,-100,21707,264
21707,2,-100,21204,264
21204,4,0,21202,264
21202,7,-225,21699,264
21699,7,-225,21697,264
21697,7,-225,22195,264
22195,3,-25,22193,264
22193,2,-100,22191,264
22191,2,-100,21689,264
21689,6,-100,22187,264
22187,1,-225,22185,264
22185,1,-225,22183,264
22183,7,-225,22682,264
22682,6,-100,23181,264
23181,3,-25,23180,264
23180,1,-225,23178,264
23178,6,-100,23678,264
23678,6,-100,24677,264
24677,6,-100,25177,264
25177,7,-225,25678,264
25678,4,0,26179,264
26179,2,-100,25679,264
25679,2,-100,25680,264
25680,1,-225,25681,264
25681,2,-100,25681,264
25681,5,-25,26182,264
26182,2,-100,26183,264
26183,4,0,26184,264
26184,2,-100,26185,264
26185,7,-225,26686,264
26686,7,-225,27188,264
27188,4,0,27689,264
27689,7,-225,27692,264
27692,2,-100,27694,264
27694,6,-100,28196,264
28196,3,-25,28198,264
28198,1,-225,27700,264
27700,1,-225,27702,264
27702,6,-100,28204,264
28204,6,-100,28207,264
28207,6,-100,28709,264
28709,4,0,28712,264
28712,7,-225,28714,264
28714,1,-225,28217,264
28217,1,-225,27719,264
27719,6,-100,28221,264
28221,5,-25,28223,264
28223,7,-225,28226,264
28226,1,-225,27727,264
27727,2,-100,27229,264
27229,7,-225,27231,264
27231,2,-100,26732,264
26732,4,0,26233,264
26233,3,-25,25733,264
25733,3,-25,25234,264
25234,1,-225,24734,264
24734,4,0,24733,264
24733,7,-225,24733,264
24733,3,-25,24232,264
24232,1,-225,23731,264
23731,5,-25,23230,264
23230,7,-225,23229,264
23229,1,-225,22727,264
22727,6,-100,22726,264
22726,2,-100,22224,264
22224,5,-25,22222,264
22222,3,-25,22220,264
22220,6,-100,22218,264
22218,6,-100,22216,264
22216,1,-225,21714,264
21714,4,0,21712,264
21712,5,-25,21710,264
21710,3,-25,21707,264
21707,6,-100,21705,264
21705,5,-25,22203,264
22203,4,0,22201,264
22201,7,-225,22199,264
22199,7,-225,22698,264
22698,6,-100,23197,264
23197,4,0,23195,264
23195,3,-25,23194,264
23194,7,-225,23693,264
23693,5,-25,23693,264
23693,5,-25,24192,264
24192,1,-225,24191,264
24191,4,0,24191,264
24191,5,-25,24690,264
24690,6,-100,24690,264
24690,5,-25,25191,264
25191,7,-225,25691,264
25691,1,-225,25692,264
25692,7,-225,26192,264
26192,7,-225,26193,264
26193,5,-25,26695,264
26695,6,-100,27196,264
27196,7,-225,27698,264
27698,2,-100,27200,264
27200,1,-225,27201,264
27201,7,-225,27203,264
27203,3,-25,27204,264
27204,7,-225,27706,264
27706,4,0,27708,264
27708,4,0,27710,264
27710,1,-225,27211,264
27211,3,-25,26713,264
26713,5,-25,27214,264
27214,1,-225,26715,264
26715,3,-25,26216,264
26216,6,-100,26717,264
26717,3,-25,26218,264
26218,4,0,26219,264
26219,4,0,25720,264
25720,4,0,25720,264
25720,4,0,25721,264
25721,2,-100,25221,264
25221,6,-100,25221,264
25221,2,-100,24721,264
24721,4,0,24721,264
24721,7,-225,24721,264
24721,3,-25,24220,264
24220,4,0,24220,264
24220,7,-225,24219,264
24219,3,-25,24219,264
24219,2,-100,23718,264
23718,5,-25,23717,264
23717,7,-225,23716,264
23716,1,-225,23215,264
23215,7,-225,23714,264
23714,6,-100,23713,264
23713,3,-25,23712,264
23712,1,-225,23211,264
23211,1,-225,22710,264
22710,3,-25,22708,264
22708,3,-25,22206,264
22206,6,-100,22705,264
22705,5,-25,22703,264
22703,7,-225,23202,264
23202,4,0,23201,264
23201,5,-25,23200,264
23200,1,-225,23198,264
23198,5,-25,23197,264
23197,7,-225,23696,264
23696,1,-225,23695,264
23695,1,-225,23194,264
23194,5,-25,23693,264
23693,6,-100,24193,264
24193,3,-25,24192,264
24192,5,-25,24192,264
24192,2,-100,24191,264
24191,2,-100,24190,264
24190,5,-25,24190,264
24190,1,-225,24189,264
24189,5,-25,24189,264
24189,6,-100,24689,264
24689,6,-100,25189,264
25189,4,0,25690,264
25690,7,-225,26190,264
26190,2,-100,25691,264
25691,6,-100,26192,264
26192,3,-25,26193,264
26193,2,-100,26194,264
26194,6,-100,26695,264
26695,6,-100,27196,264
27196,3,-25,26698,264
26698,7,-225,27199,264
27199,4,0,27201,264
27201,6,-100,27703,264
27703,7,-225,28205,264
28205,4,0,28207,264
25343,3,-25,24706,265
24706,3,-25,24706,265
24706,3,-25,24205,265
24205,3,-25,24205,265
24205,3,-25,24204,265
24204,3,-25,24204,265
24204,3,-25,23703,265
23703,3,-25,23702,265
23702,3,-25,23701,265
23701,3,-25,23700,265
23700,3,-25,23199,265
23199,3,-25,23198,265
23198,3,-25,23196,265
23196,3,-25,23195,265
23195,3,-25,23194,265
23194,3,-25,23192,265
23192,3,-25,23191,265
23191,3,-25,23190,265
23190,3,-25,23188,265
23188,3,-25,23187,265
23187,3,-25,23186,265
23186,3,-25,23184,265
23184,3,-25,23183,265
23183,3,-25,23182,265
23182,3,-25,23181,265
23181,3,-25,23180,265
23180,3,-25,23679,265
23679,3,-25,23678,265
23678,3,-25,23677,265
23677,3,-25,23676,265
23676,3,-25,24176,265
24176,3,-25,24175,265
24175,3,-25,24175,265
24175,3,-25,24674,265
24674,3,-25,24674,265
24674,3,-25,24674,265
24674,3,-25,25174,265
25174,5,-25,25675,265
25675,5,-25,26175,265
26175,5,-25,26176,265
26176,5,-25,26678,265
26678,5,-25,27179,265
27179,5,-25,27681,265
27681,5,-25,28184,265
28184,5,-25,28686,265
28686,5,-25,28689,265
28689,5,-25,29192,265
29192,5,-25,29695,265
29695,5,-25,29698,265
29698,5,-25,30202,265
30202,5,-25,30206,265
30206,5,-25,30209,265
30209,5,-25,30213,265
30213,5,-25,30717,265
30717,5,-25,30721,265
30721,5,-25,30725,265
30725,5,-25,30229,265
30229,5,-25,30233,265
30233,5,-25,30236,265
30236,5,-25,30240,265
30240,5,-25,29743,265
29743,5,-25,29747,265
29747,5,-25,29250,265
29250,5,-25,29252,265
29252,5,-25,28755,265
28755,5,-25,28257,265
28257,5,-25,27760,265
27760,5,-25,27761,265
27761,5,-25,27263,265
27263,5,-25,26764,265
26764,5,-25,26265,265
26265,5,-25,25766,265
25766,5,-25,25266,265
25266,5,-25,25266,265
25266,5,-25,24766,265
24766,3,-25,23765,265
23765,3,-25,23264,265
23264,3,-25,22262,265
22262,3,-25,21759,265
21759,3,-25,20757,265
20757,3,-25,20253,265
20253,3,-25,19749,265
19749,3,-25,18745,265
18745,3,-25,18241,265
18241,3,-25,17736,265
17736,3,-25,17230,265
17230,3,-25,17225,265
17225,3,-25,16719,265
16719,3,-25,16213,265
16213,3,-25,16206,265
16206,3,-25,15700,265
15700,3,-25,15693,265
15693,3,-25,15687,265
15687,3,-25,15680,265
15680,3,-25,15674,265
15674,3,-25,16168,265
16168,3,-25,16162,265
16162,3,-25,16656,265
16656,3,-25,16650,265
16650,3,-25,17145,265
17145,3,-25,17640,265
17640,3,-25,18135,265
18135,3,-25,18630,265
18630,3,-25,19126,265
19126,3,-25,19623,265
19623,3,-25,20120,265
20120,3,-25,21117,265
21117,3,-25,21615,265
21615,3,-25,22113,265
22113,3,-25,23111,265
23111,3,-25,23610,265
23610,3,-25,24110,265
24110,3,-25,25110,265
25110,5,-25,25611,265
25611,5,-25,26612,265
26612,5,-25,27614,265
27614,5,-25,28617,265
28617,5,-25,29620,265
29620,5,-25,30624,265
30624,5,-25,31629,265
31629,5,-25,32634,265
32634,5,-25,33140,265
33140,5,-25,34147,265
34147,5,-25,34654,265
34654,5,-25,35661,265
35661,5,-25,36169,265
36169,5,-25,36677,265
36677,5,-25,37186,265
37186,5,-25,37194,265
37194,5,-25,37703,265
37703,5,-25,37712,265
37712,5,-25,37722,265
37722,5,-25,37731,265
37731,5,-25,37740,265
37740,5,-25,37749,265
37749,5,-25,37257,265
37257,5,-25,36766,265
36766,5,-25,36774,265
36774,5,-25,36282,265
36282,5,-25,35289,265
35289,5,-25,34796,265
34796,5,-25,34302,265
34302,5,-25,33808,265
33808,5,-25,32814,265
32814,5,-25,32319,265
32319,5,-25,31323,265
31323,5,-25,30827,265
30827,5,-25,29831,265
29831,5,-25,29334,265
29334,5,-25,28336,265
28336,5,-25,27338,265
27338,5,-25,26839,265
26839,5,-25,25839,265
25839,5,-25,25340,265
25340,5,-25,24339,265
24339,3,-25,23338,265
23338,3,-25,22336,265
22336,3,-25,21333,265
21333,3,-25,20330,265
20330,3,-25,18825,265
18825,3,-25,17820,265
17820,3,-25,16815,265
16815,3,-25,15808,265
15808,3,-25,14801,265
14801,3,-25,13793,265
13793,3,-25,12784,265
12784,3,-25,11775,265
11775,3,-25,11265,265
11265,3,-25,10255,265
10255,3,-25,9744,265
9744,3,-25,9233,265
9233,3,-25,8722,265
8722,3,-25,8210,265
8210,3,-25,8198,265
8198,3,-25,8186,265
8186,3,-25,8174,265
8174,3,-25,8162,265
8162,3,-25,8651,265
8651,3,-25,8640,265
8640,3,-25,9129,265
9129,3,-25,9618,265
9618,3,-25,10608,265
10608,3,-25,11098,265
11098,3,-25,12089,265
12089,3,-25,12580,265
12580,3,-25,13572,265
13572,3,-25,14065,265
14065,3,-25,15058,265
15058,3,-25,15551,265
15551,3,-25,16545,265
16545,3,-25,17040,265
17040,3,-25,18035,265
18035,3,-25,18531,265
18531,3,-25,19527,265
19527,3,-25,20023,265
20023,3,-25,20521,265
20521,3,-25,21518,265
21518,3,-25,22016,265
22016,3,-25,22514,265
22514,3,-25,23013,265
23013,3,-25,23513,265
23513,3,-25,24512,265
24512,3,-25,25012,265
25012,5,-25,26013,265
26013,5,-25,27015,265
27015,5,-25,27517,265
27517,5,-25,28520,265
28520,5,-25,29523,265
29523,5,-25,30527,265
30527,5,-25,31532,265
31532,5,-25,32537,265
32537,5,-25,33544,265
33544,5,-25,34551,265
34551,5,-25,35558,265
35558,5,-25,37067,265
37067,5,-25,38076,265
38076,5,-25,39086,265
39086,5,-25,40097,265
40097,5,-25,41108,265
41108,5,-25,42121,265
42121,5,-25,43134,265
43134,5,-25,44147,265
44147,5,-25,44661,265
44661,5,-25,45175,265
45175,5,-25,45690,265
45690,5,-25,46205,265
46205,5,-25,46220,265
46220,5,-25,46235,265
46235,5,-25,46250,265
46250,5,-25,45765,265
45765,5,-25,45279,265
45279,5,-25,44793,265
44793,5,-25,44307,265
44307,5,-25,43820,265
43820,5,-25,42832,265
42832,5,-25,42344,265
42344,5,-25,41356,265
41356,5,-25,40367,265
40367,5,-25,39877,265
39877,5,-25,39387,265
39387,5,-25,38396,265
38396,5,-25,37905,265
37905,5,-25,37414,265
37414,5,-25,36922,265
36922,5,-25,36430,265
36430,5,-25,35938,265
35938,5,-25,35946,265
35946,5,-25,35453,265
35453,5,-25,35460,265
35460,5,99975,35468,265
25343,3,-25,24727,266
24727,3,-25,24227,266
24227,3,-25,23726,266
23726,3,-25,23225,266
23225,3,-25,23224,266
23224,3,-25,22722,266
22722,3,-25,22220,266
22220,3,-25,22218,266
22218,3,-25,21716,266
21716,3,-25,21713,266
21713,3,-25,21211,266
21211,3,-25,21208,266
21208,3,-25,20705,266
20705,3,-25,20702,266
20702,3,-25,20699,266
20699,3,-25,20196,266
20196,3,-25,20192,266
20192,3,-25,20189,266
20189,3,-25,20186,266
20186,3,-25,20183,266
20183,3,-25,20680,266
20680,3,-25,20677,266
20677,3,-25,20674,266
20674,3,-25,20671,266
20671,3,-25,21168,266
21168,3,-25,21165,266
21165,3,-25,21663,266
21663,3,-25,21661,266
21661,3,-25,22159,266
22159,3,-25,22657,266
22657,3,-25,22656,266
22656,3,-25,23154,266
23154,3,-25,23653,266
23653,3,-25,23653,266
23653,3,-25,24152,266
24152,3,-25,24652,266
24652,3,-25,25152,266
25152,5,-25,25652,266
25652,5,-25,26153,266
26153,5,-25,27155,266
27155,5,-25,27657,266
27657,5,-25,28159,266
28159,5,-25,28662,266
28662,5,-25,29665,266
29665,5,-25,30169,266
30169,5,-25,30673,266
30673,5,-25,31177,266
31177,5,-25,31682,266
31682,5,-25,31687,266
31687,5,-25,32192,266
32192,5,-25,32697,266
32697,5,-25,32703,266
32703,5,-25,33208,266
33208,5,-25,33214,266
33214,5,-25,33220,266
33220,5,-25,33226,266
33226,5,-25,33231,266
33231,5,-25,33237,266
33237,5,-25,32743,266
32743,5,-25,32748,266
32748,5,-25,32253,266
32253,5,-25,31758,266
31758,5,-25,31763,266
31763,5,-25,31267,266
31267,5,-25,30771,266
30771,5,-25,30275,266
30275,5,-25,29778,266
29778,5,-25,29281,266
29281,5,-25,28784,266
28784,5,-25,28286,266
28286,5,-25,27288,266
27288,5,-25,26789,266
26789,5,-25,26290,266
26290,5,-25,25790,266
25790,5,-25,25290,266
25290,5,-25,24290,266
24290,3,-25,23289,266
23289,3,-25,22787,266
22787,3,-25,21785,266
21785,3,-25,20782,266
20782,3,-25,19778,266
19778,3,-25,19274,266
19274,3,-25,18269,266
18269,3,-25,17264,266
17264,3,-25,16758,266
16758,3,-25,16252,266
16252,3,-25,15245,266
15245,3,-25,14738,266
14738,3,-25,14230,266
14230,3,-25,13723,266
13723,3,-25,13715,266
13715,3,-25,13206,266
13206,3,-25,13198,266
13198,3,-25,13190,266
13190,3,-25,13181,266
13181,3,-25,13173,266
13173,3,-25,13165,266
13165,3,-25,13656,266
13656,3,-25,13649,266
13649,3,-25,14141,266
14141,3,-25,14634,266
14634,3,-25,15127,266
15127,3,-25,15621,266
15621,3,-25,16115,266
16115,3,-25,17109,266
17109,3,-25,17604,266
17604,3,-25,18599,266
18599,3,-25,19095,266
19095,3,-25,19592,266
19592,3,-25,20589,266
20589,3,-25,21086,266
21086,3,-25,22084,266
22084,3,-25,22583,266
22583,3,-25,23582,266
23582,3,-25,24082,266
24082,3,-25,25082,266
25082,5,-25,26083,266
26083,5,-25,27084,266
27084,5,-25,28087,266
28087,5,-25,29590,266
29590,5,-25,30594,266
30594,5,-25,31599,266
31599,5,-25,32604,266
32604,5,-25,33610,266
33610,5,-25,34617,266
34617,5,-25,35624,266
35624,5,-25,36132,266
36132,5,-25,37141,266
37141,5,-25,38150,266
38150,5,-25,38660,266
38660,5,-25,39170,266
39170,5,-25,39681,266
39681,5,-25,40192,266
40192,5,-25,40703,266
40703,5,-25,40714,266
40714,5,-25,40725,266
40725,5,-25,40736,266
40736,5,-25,40747,266
40747,5,-25,40258,266
40258,5,-25,39768,266
39768,5,-25,39779,266
39779,5,-25,38789,266
38789,5,-25,38298,266
38298,5,-25,37807,266
37807,5,-25,36815,266
36815,5,-25,36323,266
36323,5,-25,35831,266
35831,5,-25,34838,266
34838,5,-25,33844,266
33844,5,-25,33350,266
33350,5,-25,32355,266
32355,5,-25,31860,266
31860,5,-25,30864,266
30864,5,-25,30367,266
30367,5,-25,29370,266
29370,5,-25,28873,266
28873,5,-25,27875,266
27875,5,-25,27377,266
27377,5,-25,26878,266
26878,5,-25,25878,266
25878,5,-25,25378,266
25378,5,-25,24378,266
24378,3,-25,23377,266
23377,3,-25,22375,266
22375,3,-25,21372,266
21372,3,-25,20369,266
20369,3,-25,19365,266
19365,3,-25,18360,266
18360,3,-25,17355,266
17355,3,-25,16348,266
16348,3,-25,14841,266
14841,3,-25,13833,266
13833,3,-25,12825,266
12825,3,-25,11816,266
11816,3,-25,10805,266
10805,3,-25,9795,266
9795,3,-25,8783,266
8783,3,-25,7771,266
7771,3,-25,7258,266
7258,3,-25,6245,266
6245,3,-25,5732,266
5732,3,-25,5218,266
5218,3,-25,5204,266
5204,3,-25,4690,266
4690,3,-25,4676,266
4676,3,-25,5161,266
5161,3,-25,5148,266
5148,3,-25,5634,266
5634,3,-25,6121,266
6121,3,-25,6608,266
6608,3,-25,7596,266
7596,3,-25,8084,266
8084,3,-25,9073,266
9073,3,-25,9562,266
9562,3,-25,10552,266
10552,3,-25,11042,266
11042,3,-25,12033,266
12033,3,-25,12525,266
12525,3,-25,13517,266
13517,3,-25,14009,266
14009,3,-25,14502,266
14502,3,-25,25001,266
25001,3,-25,25501,266
25501,5,-25,26002,266
26002,5,-25,27003,266
27003,5,-25,28006,266
28006,5,-25,28508,266
28508,5,-25,29512,266
29512,5,-25,30516,266
30516,5,-25,31520,266
31520,5,-25,32526,266
32526,5,-25,33532,266
33532,5,-25,34539,266
34539,5,-25,35546,266
35546,5,-25,36554,266
36554,5,-25,37563,266
37563,5,-25,38573,266
38573,5,-25,39584,266
39584,5,-25,41095,266
41095,5,-25,42107,266
42107,5,-25,43120,266
43120,5,-25,43633,266
43633,5,-25,44647,266
44647,5,-25,45662,266
45662,5,-25,46177,266
46177,5,-25,46692,266
46692,5,-25,46707,266
46707,5,-25,47223,266
47223,5,-25,46738,266
46738,5,-25,46754,266
46754,5,-25,46269,266
46269,5,-25,45784,266
45784,5,-25,45298,266
45298,5,-25,44812,266
44812,5,-25,44325,266
44325,5,-25,43338,266
43338,5,-25,42350,266
42350,5,-25,41862,266
41862,5,-25,40874,266
40874,5,-25,40384,266
40384,5,-25,39895,266
39895,5,-25,38904,266
38904,5,-25,38414,266
38414,5,-25,37923,266
37923,5,-25,37432,266
37432,5,-25,37440,266
37440,5,-25,36949,266
36949,5,-25,36957,266
36957,5,-25,36965,266
36965,5,99975,36973,266
25343,3,-25,24728,267
24728,7,-225,24728,267
24728,6,-100,24728,267
24728,1,-225,24227,267
24227,2,-100,23726,267
23726,4,0,23225,267
23225,3,-25,23224,267
23224,5,-25,22722,267
22722,2,-100,22221,267
22221,4,0,22219,267
22219,6,-100,22217,267
22217,6,-100,22715,267
22715,1,-225,22213,267
22213,2,-100,21711,267
21711,7,-225,22209,267
22209,6,-100,22207,267
22207,3,-25,22205,267
22205,6,-100,22203,267
22203,1,-225,22201,267
22201,4,0,22199,267
22199,2,-100,21697,267
21697,1,-225,21695,267
21695,7,-225,22193,267
22193,1,-225,21691,267
21691,7,-225,22189,267
22189,3,-25,22187,267
22187,6,-100,22686,267
22686,1,-225,22684,267
22684,4,0,23183,267
23183,3,-25,23182,267
23182,4,0,23180,267
23180,5,-25,23679,267
23679,1,-225,23679,267
23679,3,-25,23678,267
23678,5,-25,24177,267
24177,5,-25,24677,267
24677,3,-25,24677,267
24677,7,-225,25177,267
25177,4,0,25678,267
25678,4,0,26179,267
26179,6,-100,26680,267
26680,1,-225,26681,267
26681,6,-100,27182,267
27182,5,-25,27684,267
27684,5,-25,27686,267
27686,4,0,28188,267
28188,1,-225,27690,267
27690,4,0,28193,267
28193,3,-25,28195,267
28195,6,-100,28697,267
28697,1,-225,28200,267
28200,3,-25,28202,267
28202,3,-25,28204,267
28204,4,0,28206,267
28206,1,-225,27708,267
27708,3,-25,27710,267
27710,6,-100,27712,267
27712,1,-225,27213,267
27213,3,-25,27215,267
27215,4,0,27216,267
27216,2,-100,26718,267
26718,5,-25,26719,267
26719,3,-25,26220,267
26220,6,-100,26721,267
26721,3,-25,26222,267
26222,1,-225,25722,267
25722,6,-100,25723,267
25723,7,-225,25723,267
25723,4,0,25724,267
25724,6,-100,25724,267
25724,6,-100,25725,267
25725,1,-225,25225,267
25225,4,0,25226,267
25226,2,-100,24725,267
24725,3,-25,24225,267
24225,6,-100,24224,267
24224,1,-225,23724,267
23724,7,-225,24223,267
24223,3,-25,23722,267
23722,3,-25,23221,267
23221,6,-100,23220,267
23220,3,-25,23218,267
23218,1,-225,22717,267
22717,5,-25,22715,267
22715,4,0,22714,267
22714,2,-100,22212,267
22212,2,-100,21709,267
21709,7,-225,22207,267
22207,7,-225,22205,267
22205,6,-100,22704,267
22704,2,-100,22202,267
22202,3,-25,22200,267
22200,1,-225,21698,267
21698,1,-225,21696,267
21696,1,-225,21693,267
21693,6,-100,21691,267
21691,2,-100,21689,267
21689,4,0,21687,267
21687,3,-25,22185,267
22185,3,-25,22182,267
22182,5,-25,22181,267
22181,5,-25,22679,267
22679,2,-100,22678,267
22678,5,-25,23176,267
23176,4,0,23675,267
23675,7,-225,24175,267
24175,2,-100,24174,267
24174,4,0,24674,267
24674,5,-25,24674,267
24674,7,-225,25674,267
25674,2,-100,25675,267
25675,4,0,25675,267
25675,4,0,26176,267
26176,6,-100,26678,267
26678,1,-225,26679,267
26679,7,-225,27181,267
27181,6,-100,27683,267
27683,5,-25,28185,267
28185,7,-225,28688,267
28688,2,-100,28690,267
28690,3,-25,28693,267
28693,7,-225,29196,267
29196,1,-225,28699,267
28699,5,-25,29202,267
29202,4,0,29205,267
29205,6,-100,29708,267
29708,4,0,29211,267
29211,1,-225,29214,267
29214,3,-25,28717,267
28717,1,-225,28219,267
28219,5,-25,28222,267
28222,5,-25,28224,267
28224,1,-225,27726,267
27726,4,0,27728,267
27728,6,-100,27730,267
27730,2,-100,27231,267
27231,6,-100,27233,267
27233,4,0,26734,267
26734,3,-25,26235,267
26235,7,-225,26236,267
26236,5,-25,26237,267
26237,2,-100,25738,267
25738,3,-25,25238,267
25238,1,-225,24237,267
24237,7,-225,24237,267
24237,5,-25,24236,267
24236,5,-25,24236,267
24236,7,-225,24235,267
24235,2,-100,23234,267
23234,6,-100,23233,267
23233,2,-100,22731,267
22731,2,-100,22229,267
22229,6,-100,22228,267
22228,5,-25,22226,267
22226,2,-100,21723,267
21723,1,-225,21221,267
21221,4,0,21218,267
21218,6,-100,21215,267
21215,4,0,21212,267
21212,4,0,21210,267
21210,2,-100,20706,267
20706,6,-100,20704,267
20704,4,0,20701,267
20701,5,-25,21198,267
21198,7,-225,21696,267
21696,2,-100,21193,267
21193,4,0,21191,267
21191,2,-100,21188,267
21188,6,-100,21686,267
21686,4,0,21684,267
21684,4,0,22182,267
22182,4,0,22180,267
22180,3,-25,22678,267
22678,2,-100,22676,267
22676,2,-100,22675,267
22675,1,-225,22673,267
22673,3,-25,22671,267
22671,5,-25,23170,267
23170,4,0,23669,267
23669,6,-100,24168,267
24168,3,-25,24168,267
24168,3,-25,24668,267
24668,4,0,25168,267
25168,4,0,25168,267
25168,6,-100,26169,267
26169,7,-225,26670,267
26670,6,-100,27172,267
27172,1,-225,27674,267
27674,2,-100,27676,267
27676,5,-25,28178,267
28178,2,-100,27680,267
27680,7,-225,28682,267
28682,6,-100,29185,267
29185,6,-100,29688,267
29688,2,-100,29192,267
29192,3,-25,29195,267
29195,2,-100,29198,267
29198,7,-225,29701,267
29701,6,-100,29705,267
29705,2,-100,29708,267
29708,4,0,29711,267
29711,7,-225,29715,267
29715,3,-25,29718,267
29718,7,-225,29721,267
29721,3,-25,29224,267
29224,4,0,29227,267
29227,5,-25,29230,267
29230,5,-25,29233,267
29233,6,-100,29236,267
29236,6,-100,29239,267
29239,4,0,28742,267
28742,1,-225,28244,267
28244,4,0,27746,267
27746,1,-225,26747,267
26747,3,-25,26248,267
26248,7,-225,26249,267
26249,1,-225,25249,267
25249,3,-25,24749,267
24749,6,-100,24749,267
24749,3,-25,24248,267
24248,6,-100,23747,267
23747,5,-25,23746,267
23746,7,-225,23745,267
23745,3,-25,22744,267
22744,1,-225,22242,267
22242,2,-100,21740,267
21740,7,-225,21737,267
21737,4,0,21234,267
21234,6,-100,21232,267
21232,2,-100,20729,267
20729,5,-25,20725,267
20725,1,-225,19722,267
19722,6,-100,20218,267
20218,1,-225,19715,267
19715,3,-25,19211,267
19211,6,-100,19707,267
19707,5,-25,19703,267
19703,2,-100,19199,267
19199,2,-100,19195,267
19195,5,-25,19191,267
19191,2,-100,19187,267
19187,6,-100,19684,267
19684,1,-225,19680,267
19680,5,-25,20177,267
20177,5,-25,20674,267
20674,5,-25,21171,267
21171,2,-100,21168,267
21168,1,-225,21165,267
21165,6,-100,21663,267
21663,2,-100,22161,267
22161,5,-25,22659,267
22659,5,-25,23158,267
23158,1,-225,23157,267
23157,1,-225,23656,267
23656,6,-100,24156,267
24156,7,-225,25156,267
25156,6,-100,25656,267
25656,6,-100,26658,267
26658,2,-100,26659,267
26659,2,-100,27160,267
27160,5,-25,27662,267
27662,4,0,28165,267
28165,4,0,28667,267
28667,3,-25,28670,267
28670,5,-25,29173,267
29173,7,-225,29676,267
29676,7,-225,30680,267
30680,4,0,30684,267
30684,1,-225,30688,267
30688,3,-25,30692,267
30692,3,-25,30697,267
30697,1,-225,30700,267
30700,2,-100,30204,267
30204,2,-100,29708,267
29708,4,0,29711,267
29711,5,-25,29715,267
29715,7,-225,30218,267
30218,5,-25,30222,267
30222,5,-25,30226,267
30226,5,-25,30229,267
30229,2,-100,29732,267
29732,3,-25,29235,267
29235,3,-25,28738,267
28738,3,-25,28240,267
28240,2,-100,27242,267
27242,3,-25,26743,267
26743,2,-100,26244,267
26244,6,-100,26245,267
26245,2,-100,25245,267
25245,1,-225,24745,267
24745,2,-100,23744,267
23744,5,-25,23743,267
23743,7,-225,23742,267
23742,1,-225,22741,267
22741,7,-225,22739,267
22739,6,-100,22738,267
22738,2,-100,22236,267
22236,5,-25,22234,267
22234,1,-225,21231,267
21231,6,-100,21229,267
21229,1,-225,20726,267
20726,3,-25,20223,267
20223,4,0,20219,267
20219,7,-225,20216,267
20216,1,-225,20213,267
20213,2,-100,19709,267
19709,2,-100,19205,267
19205,2,-100,18701,267
18701,3,-25,18696,267
18696,4,0,18692,267
18692,2,-100,18688,267
18688,5,-25,19183,267
19183,4,0,19179,267
19179,7,-225,19676,267
19676,4,0,20172,267
20172,1,-225,20169,267
20169,7,-225,20666,267
20666,4,0,21164,267
21164,3,-25,21661,267
21661,5,-25,22159,267
22159,1,-225,22157,267
22157,1,-225,22656,267
22656,4,0,23154,267
23154,3,-25,23153,267
23153,5,-25,24152,267
24152,4,0,24652,267
24652,5,-25,25152,267
25152,5,-25,25653,267
25653,5,-25,26654,267
26654,2,-100,26655,267
26655,7,-225,27657,267
27657,1,-225,27659,267
27659,3,-25,28161,267
28161,5,-25,28664,267
28664,1,-225,28667,267
28667,1,-225,28669,267
28669,4,0,29172,267
29172,1,-225,29175,267
29175,3,-25,29179,267
29179,4,0,29682,267
29682,4,0,29685,267
29685,4,0,30189,267
30189,3,-25,30193,267
30193,6,-100,30697,267
30697,1,-225,30200,267
30200,4,0,30204,267
30204,7,-225,30708,267
30708,5,-25,30712,267
30712,5,-25,30717,267
30717,1,-225,30720,267
30720,4,0,30224,267
30224,2,-100,29728,267
29728,5,-25,29731,267
29731,3,-25,29234,267
29234,7,-225,29237,267
29237,7,-225,29240,267
29240,5,-25,29243,267
29243,4,0,28746,267
28746,4,0,28248,267
28248,5,-25,27750,267
27750,3,-25,27252,267
27252,1,-225,26753,267
26753,1,-225,25753,267
25753,1,-225,24753,267
24753,6,-100,24753,267
24753,4,0,24253,267
24253,5,-25,23752,267
23752,3,-25,23251,267
23251,6,-100,23250,267
