s,a,r,sp,episode_index
301402,2,0,301401,70
301401,2,0,301401,70
301401,4,0,302001,70
302001,9,0,302001,70
302001,4,0,302001,70
302001,1,0,302002,70
302002,2,0,302001,70
302001,7,0,270110,70
270110,1,0,270111,70
270111,5,0,270111,70
270111,1,0,270112,70
270112,7,0,270112,70
270112,2,0,270111,70
270111,5,0,270111,70
270111,1,0,270112,70
270112,2,0,270111,70
270111,4,0,270110,70
270110,2,0,270104,70
270104,2,0,270103,70
270103,2,0,270102,70
270102,1,0,270103,70
270103,3,0,270103,70
270103,5,0,270103,70
270103,9,0,270103,70
270103,4,0,270203,70
270203,7,0,270203,70
270203,3,0,270103,70
270103,1,0,270104,70
270104,1,0,270110,70
270110,1,0,270210,70
270210,5,0,270210,70
270210,4,0,270310,70
270310,7,0,270310,70
270310,1,0,270311,70
270311,8,0,270311,70
270311,1,0,270312,70
270312,3,0,270212,70
270212,8,0,270212,70
270212,8,0,270212,70
270212,2,0,270312,70
270312,9,0,270312,70
270312,2,0,270311,70
270311,8,0,270311,70
270311,8,0,270311,70
270311,3,0,270211,70
270211,7,0,270211,70
270211,7,0,270211,70
270211,5,0,270211,70
270211,6,0,270211,70
270211,8,0,270211,70
270211,1,0,270212,70
270212,5,0,270212,70
270212,2,0,270213,70
270213,2,0,270313,70
270313,3,0,270213,70
270213,4,0,270313,70
270313,5,0,270313,70
270313,4,0,270413,70
270413,6,0,270413,70
270413,8,0,270413,70
270413,8,0,270413,70
270413,3,0,270313,70
270313,2,0,270312,70
270312,3,0,270212,70
270212,1,0,270213,70
270213,6,0,270213,70
270213,1,0,270214,70
270214,4,0,270213,70
270213,4,0,270313,70
270313,9,0,270313,70
270313,2,0,270312,70
270312,9,0,270312,70
270312,4,0,270412,70
270412,6,0,270412,70
270412,4,0,270312,70
270312,4,0,270412,70
270412,8,0,270412,70
270412,5,0,270412,70
270412,4,0,271012,70
271012,3,0,270412,70
270412,4,0,271012,70
271012,5,0,271012,70
271012,4,0,271112,70
271112,7,0,271112,70
271112,7,0,271112,70
271112,5,0,271112,70
271112,8,0,271112,70
271112,9,0,271112,70
271112,9,0,271112,70
271112,6,0,271112,70
271112,9,0,271112,70
271112,5,0,271112,70
271112,2,0,271111,70
271111,6,0,271111,70
271111,1,0,271211,70
271211,7,0,271211,70
271211,3,0,271111,70
271111,9,0,271111,70
271111,9,0,271111,70
271111,7,0,271111,70
271111,3,0,271011,70
271011,8,0,271011,70
271011,1,0,271012,70
271012,5,0,271012,70
271012,9,0,271012,70
271012,2,0,271011,70
271011,5,0,271011,70
271011,9,0,271011,70
271011,6,0,271011,70
271011,3,0,270411,70
270411,8,0,270411,70
270411,1,0,270412,70
270412,6,0,270412,70
270412,3,0,270312,70
270312,2,0,270311,70
270311,9,0,270311,70
270311,8,0,270311,70
270311,6,0,270311,70
270311,7,0,270311,70
270311,2,0,270310,70
270310,9,0,270310,70
270310,6,0,270310,70
270310,8,0,270310,70
270310,9,0,270310,70
270310,8,0,270310,70
270310,3,0,270210,70
270210,8,0,270210,70
270210,3,0,270110,70
270110,3,0,270110,70
270110,2,0,270104,70
270104,9,0,270104,70
270104,7,0,270104,70
270104,6,0,270104,70
270104,1,0,270110,70
270110,9,0,270110,70
270110,8,0,270110,70
270110,4,0,270104,70
270104,9,0,270104,70
270104,2,0,270103,70
270103,8,0,270103,70
270103,8,0,270103,70
270103,4,0,270203,70
270203,9,0,270203,70
270203,1,0,270103,70
270103,4,0,270104,70
270104,8,0,270104,70
270104,2,0,270103,70
270103,3,0,270103,70
270103,1,0,270104,70
270104,1,0,270110,70
270110,6,0,270110,70
270110,4,0,270210,70
270210,4,0,270110,70
270110,8,0,270110,70
270110,6,0,270110,70
270110,7,0,270110,70
270110,2,0,270104,70
270104,6,0,270104,70
270104,2,0,270103,70
270103,2,0,270102,70
270102,2,0,270202,70
270202,8,0,270202,70
270202,2,0,270201,70
270201,4,0,270301,70
270301,9,0,270301,70
270301,5,0,270301,70
270301,2,0,270301,70
270301,9,0,270301,70
270301,8,0,270301,70
270301,6,0,270301,70
270301,2,0,270301,70
270301,4,0,270401,70
270401,6,0,270401,70
270401,5,0,270401,70
270401,4,0,271001,70
271001,8,0,271001,70
271001,8,0,271001,70
271001,4,0,271002,70
271002,8,0,271002,70
271002,5,0,271002,70
271002,4,0,271102,70
271102,9,0,271102,70
271102,9,0,271102,70
271102,1,0,271103,70
271103,7,0,271103,70
271103,4,0,271203,70
271203,6,0,271203,70
271203,6,0,271203,70
271203,5,0,271203,70
271203,6,0,271203,70
271203,4,0,271303,70
271303,6,0,271303,70
271303,5,0,271303,70
271303,8,0,271303,70
271303,1,0,271304,70
271304,8,0,271304,70
271304,1,0,271310,70
271310,6,0,271310,70
271310,9,0,271310,70
271310,8,0,271310,70
271310,8,0,271310,70
271310,1,0,271311,70
271311,5,0,271311,70
271311,8,0,271311,70
271311,9,0,271311,70
271311,7,0,271311,70
271311,4,0,271411,70
271411,7,0,271411,70
271411,8,0,271411,70
271411,5,0,271411,70
271411,7,0,271411,70
271411,5,0,271411,70
271411,7,0,271411,70
271411,3,0,271311,70
271311,3,0,271211,70
271211,2,-5,271210,70
271210,6,0,271210,70
271210,4,0,271310,70
271310,2,-5,271210,70
271210,7,0,271210,70
271210,4,0,271310,70
271310,1,0,271311,70
271311,5,0,271311,70
271311,7,0,271311,70
271311,6,0,271311,70
271311,7,0,271311,70
271311,1,0,271411,70
271411,9,0,271411,70
271411,9,0,271411,70
271411,6,0,271411,70
271411,2,0,271410,70
271410,5,0,271410,70
271410,3,0,271411,70
271411,7,0,271411,70
271411,9,0,271411,70
271411,2,0,271410,70
271410,3,0,271310,70
271310,9,0,271310,70
271310,7,0,271310,70
271310,5,0,271310,70
271310,9,0,271310,70
271310,3,-5,271210,70
271210,2,0,271204,70
271204,8,0,271204,70
271204,6,0,271204,70
271204,8,0,271204,70
271204,1,-5,271210,70
271210,8,0,271210,70
271210,4,0,271211,70
271211,8,0,271211,70
271211,6,0,271211,70
271211,2,-5,271210,70
271210,3,0,271110,70
271110,7,0,271110,70
271110,7,0,271110,70
271110,7,0,271110,70
271110,7,0,271110,70
271110,7,0,271110,70
271110,8,0,271110,70
271110,1,0,271111,70
271111,6,0,271111,70
271111,6,0,271111,70
271111,4,0,271211,70
271211,7,0,271211,70
271211,6,0,271211,70
271211,5,0,271211,70
271211,3,0,271111,70
271111,5,0,271111,70
271111,5,0,271111,70
271111,5,0,271111,70
271111,9,0,271111,70
271111,2,0,271112,70
271112,2,0,271111,70
271111,9,0,271111,70
271111,6,0,271111,70
271111,9,0,271111,70
271111,2,0,271211,70
271211,7,0,271211,70
271211,6,0,271211,70
271211,7,0,271211,70
271211,3,0,271111,70
271111,4,0,271211,70
271211,5,0,271211,70
271211,2,0,271311,70
271311,8,0,271311,70
271311,8,0,271311,70
271311,1,0,271312,70
271312,8,0,271312,70
271312,9,0,271312,70
271312,6,0,271312,70
271312,2,0,271311,70
271311,2,0,271310,70
271310,2,-5,271210,70
271210,4,0,271310,70
271310,4,0,271410,70
271410,5,0,271410,70
271410,5,0,271410,70
271410,2,0,271404,70
271404,6,0,271404,70
271404,4,0,272004,70
272004,6,0,272004,70
272004,8,0,272004,70
272004,5,0,272004,70
272004,6,0,272004,70
272004,5,0,272004,70
272004,6,0,272004,70
272004,1,0,272010,70
272010,1,0,272011,70
272011,8,0,272011,70
272011,5,0,272011,70
272011,5,0,272011,70
272011,8,0,272011,70
272011,2,0,272010,70
272010,4,0,272010,70
272010,3,0,271410,70
271410,2,0,271404,70
271404,3,0,271304,70
271304,7,0,271304,70
271304,7,0,271304,70
271304,3,0,271204,70
271204,1,-5,271210,70
271210,7,0,271210,70
271210,7,0,271210,70
271210,3,0,271110,70
271110,9,0,271110,70
271110,7,0,271110,70
271110,7,0,271110,70
271110,6,0,271110,70
271110,1,0,271111,70
271111,5,0,271111,70
271111,4,0,271211,70
271211,1,0,271311,70
271311,6,0,271311,70
271311,9,0,271311,70
271311,6,0,271311,70
271311,1,0,271312,70
271312,8,0,271312,70
271312,8,0,271312,70
271312,1,0,271412,70
271412,9,0,271412,70
271412,1,0,271413,70
271413,7,0,271413,70
271413,8,0,271413,70
271413,8,0,271413,70
271413,2,0,271412,70
271412,6,0,271412,70
271412,4,0,272012,70
272012,9,0,272012,70
272012,7,0,272012,70
272012,4,0,272012,70
272012,5,0,272012,70
272012,9,0,272012,70
272012,8,0,272012,70
272012,2,0,272011,70
272011,1,0,272012,70
272012,5,0,272012,70
272012,2,0,272011,70
272011,1,0,272012,70
272012,5,0,272012,70
272012,3,0,271412,70
271412,5,0,271412,70
271412,6,0,271412,70
271412,4,0,272012,70
272012,7,0,272012,70
272012,1,0,272011,70
272011,7,0,272011,70
272011,4,0,272011,70
272011,9,0,272011,70
272011,8,0,272011,70
272011,5,0,272011,70
272011,5,0,272011,70
272011,4,0,272011,70
272011,3,0,271411,70
271411,3,0,272011,70
272011,5,0,272011,70
272011,9,0,272011,70
272011,8,0,272011,70
272011,3,0,271411,70
271411,6,0,271411,70
271411,7,0,271411,70
271411,1,0,271412,70
271412,3,0,271312,70
271312,9,0,271312,70
271312,3,10,271212,70
271212,2,0,271211,70
271211,2,-5,271210,70
271210,4,0,271310,70
271310,7,0,271310,70
271310,8,0,271310,70
271310,2,0,271304,70
271304,8,0,271304,70
271304,9,0,271304,70
271304,6,0,271304,70
271304,2,0,271303,70
271303,1,0,271304,70
271304,7,0,271304,70
271304,2,0,271303,70
271303,9,0,271303,70
271303,2,0,271302,70
271302,4,0,271402,70
271402,9,0,271402,70
271402,4,0,271401,70
271401,9,0,271401,70
271401,2,0,271401,70
271401,7,0,271401,70
271401,8,0,271401,70
271401,3,0,271301,70
271301,2,0,271301,70
271301,9,0,271301,70
271301,5,0,271301,70
271301,5,0,271301,70
271301,8,0,271301,70
271301,9,0,271301,70
271301,6,0,271301,70
271301,6,0,271301,70
271301,3,0,271201,70
271201,5,0,271201,70
271201,6,0,271201,70
271201,6,0,271201,70
271201,3,0,271301,70
271301,2,0,271301,70
271301,8,0,271301,70
271301,3,0,271401,70
271401,4,0,272001,70
272001,7,0,272001,70
272001,3,0,271401,70
271401,3,0,271301,70
271301,7,0,271301,70
271301,6,0,271301,70
271301,5,0,271301,70
271301,3,0,271201,70
271201,4,0,271301,70
271301,7,0,271301,70
271301,5,0,271301,70
271301,2,0,271301,70
271301,3,0,271201,70
271201,4,0,271301,70
271301,3,0,271201,70
271201,5,0,271201,70
271201,6,0,271201,70
271201,2,0,271201,70
271201,7,0,271201,70
271201,3,0,271101,70
271101,2,0,271101,70
271101,9,0,271101,70
271101,6,0,271101,70
271101,9,0,271101,70
271101,5,0,271101,70
271101,8,0,271101,70
271101,9,0,271101,70
271101,6,0,271101,70
271101,1,0,271102,70
271102,5,0,271102,70
271102,7,0,271102,70
271102,9,0,271102,70
271102,3,0,271002,70
271002,7,0,271002,70
271002,3,0,271102,70
271102,7,0,271102,70
271102,5,0,271102,70
271102,9,0,271102,70
271102,8,0,271102,70
271102,4,0,271002,70
271002,2,0,271003,70
271003,7,0,271003,70
271003,7,0,271003,70
271003,3,0,270403,70
270403,5,0,270403,70
270403,3,0,270303,70
270303,3,0,270203,70
270203,9,0,270203,70
270203,4,0,270202,70
270202,4,0,270302,70
270302,9,0,270302,70
270302,9,0,270302,70
270302,1,0,270303,70
270303,9,0,270303,70
270303,3,0,270203,70
270203,1,0,270204,70
270204,4,0,270304,70
270304,3,0,270204,70
270204,8,0,270204,70
270204,8,0,270204,70
270204,5,0,270204,70
270204,8,0,270204,70
270204,9,0,270204,70
270204,7,0,270204,70
270204,2,0,270203,70
270203,4,0,270103,70
270103,4,0,270203,70
270203,5,0,270203,70
270203,2,0,270202,70
270202,8,0,270202,70
270202,9,0,270202,70
270202,9,0,270202,70
270202,1,0,270203,70
270203,3,0,270103,70
270103,9,0,270103,70
270103,3,0,270103,70
270103,9,0,270103,70
270103,4,0,270203,70
270203,5,0,270203,70
270203,6,0,270203,70
270203,2,0,270202,70
270202,4,0,270102,70
270102,6,0,270102,70
270102,5,0,270102,70
270102,6,0,270102,70
270102,2,0,270101,70
270101,1,0,270102,70
270102,7,0,270102,70
270102,5,0,270102,70
270102,9,0,270102,70
270102,9,0,270102,70
270102,7,0,270102,70
270102,9,0,270102,70
270102,7,0,270102,70
270102,4,0,270202,70
270202,2,0,270201,70
270201,9,0,270201,70
270201,4,0,270301,70
270301,8,0,270301,70
270301,2,0,270301,70
270301,6,0,270301,70
270301,5,0,270301,70
270301,9,0,270301,70
270301,5,0,270301,70
270301,6,0,270301,70
270301,1,0,270201,70
270201,3,0,270101,70
270101,9,0,150404,70
150404,3,0,150304,70
150304,9,0,150304,70
150304,3,0,150204,70
150204,1,0,150210,70
150210,9,0,150210,70
150210,3,0,150110,70
150110,3,0,150110,70
150110,7,0,150110,70
150110,1,0,150111,70
150111,9,0,150111,70
150111,9,0,150111,70
150111,5,0,150111,70
150111,3,0,150111,70
150111,1,0,150112,70
150112,9,0,150112,70
150112,8,0,150112,70
150112,1,0,150113,70
150113,4,0,150213,70
150213,4,0,150313,70
150313,6,0,150313,70
150313,3,0,150213,70
150213,1,0,150214,70
150214,4,0,150314,70
150314,6,0,150314,70
150314,5,0,150314,70
150314,7,0,150314,70
150314,3,0,150214,70
150214,2,0,150213,70
150213,9,0,150213,70
150213,1,0,150212,70
150212,3,0,150211,70
150211,5,0,150211,70
150211,4,0,150311,70
150311,3,0,150211,70
150211,2,0,150210,70
150210,7,0,150210,70
150210,2,0,150204,70
150204,2,0,150210,70
150210,4,0,150310,70
150310,2,0,150304,70
150304,6,0,150304,70
150304,1,0,150310,70
150310,4,-5,150410,70
150410,3,0,150310,70
150310,6,0,150310,70
150310,7,0,150310,70
150310,5,0,150310,70
150310,3,0,150210,70
150210,6,0,150210,70
150210,6,0,150210,70
150210,5,0,150210,70
150210,7,0,150210,70
150210,9,0,150210,70
150210,6,0,150210,70
150210,8,0,150210,70
150210,5,0,150210,70
150210,3,0,150110,70
150110,4,0,150104,70
150104,4,0,150204,70
150204,7,0,150204,70
150204,9,0,150204,70
150204,6,0,150204,70
150204,6,0,150204,70
150204,7,0,150204,70
150204,5,0,150204,70
150204,6,0,150204,70
150204,3,0,150104,70
150104,1,0,150110,70
150110,7,0,150110,70
150110,5,0,150110,70
150110,5,0,150110,70
150110,2,0,150104,70
150104,5,0,150104,70
150104,1,0,150110,70
150110,7,0,150110,70
150110,1,0,150111,70
150111,6,0,150111,70
150111,9,0,150111,70
150111,1,0,150211,70
150211,9,0,150211,70
150211,1,0,150311,70
150311,5,0,150311,70
150311,2,0,150310,70
150310,5,0,150310,70
150310,6,0,150310,70
150310,9,0,150310,70
150310,3,0,150210,70
150210,5,0,150210,70
150210,9,0,150210,70
150210,1,0,150211,70
150211,9,0,150211,70
150211,8,0,150211,70
150211,5,0,150211,70
150211,5,0,150211,70
150211,6,0,150211,70
150211,4,0,150210,70
150210,7,0,150210,70
150210,3,0,150204,70
150204,9,0,150204,70
150204,2,0,150304,70
150304,5,0,150304,70
150304,6,0,150304,70
150304,7,0,150304,70
150304,2,0,150303,70
150303,6,0,150303,70
150303,1,0,150304,70
150304,8,0,150304,70
150304,8,0,150304,70
150304,3,0,150204,70
150204,3,0,150104,70
150104,8,0,150104,70
150104,9,0,150104,70
150104,5,0,150104,70
150104,2,0,150103,70
150103,2,0,150102,70
150102,5,0,150102,70
150102,5,0,150102,70
150102,1,0,150103,70
150103,8,0,150103,70
150103,4,0,150203,70
150203,6,0,150203,70
150203,8,0,150203,70
150203,7,0,150203,70
150203,6,0,150203,70
150203,2,0,150202,70
150202,3,0,150102,70
150102,1,0,150103,70
150103,9,0,150103,70
150103,5,0,150103,70
150103,6,0,150103,70
150103,6,0,150103,70
150103,1,0,150104,70
150104,5,0,150104,70
150104,5,0,150104,70
150104,4,0,150204,70
150204,6,0,150204,70
150204,9,0,150204,70
150204,1,0,150210,70
150210,7,0,150210,70
150210,2,0,150204,70
150204,1,0,150210,70
150210,9,0,150210,70
150210,7,0,150210,70
150210,9,0,150210,70
150210,1,0,150211,70
150211,5,0,150211,70
150211,9,0,150211,70
150211,9,0,150211,70
150211,7,0,150211,70
150211,3,0,150111,70
150111,9,0,150111,70
150111,7,0,150111,70
150111,2,0,150110,70
150110,2,0,150104,70
150104,1,0,150204,70
150204,7,0,150204,70
150204,3,0,150104,70
150104,2,0,150103,70
150103,2,0,150203,70
150203,9,0,150203,70
150203,5,0,150203,70
150203,8,0,150203,70
150203,9,0,150203,70
150203,9,0,150203,70
150203,9,0,150203,70
150203,7,0,150203,70
150203,7,0,150203,70
150203,4,0,150303,70
150303,2,0,150302,70
150302,1,0,150402,70
150402,5,0,150402,70
150402,1,0,150403,70
150403,7,0,150403,70
150403,1,0,150303,70
150303,3,0,150403,70
150403,2,0,150402,70
150402,9,0,150402,70
150402,8,0,150402,70
150402,6,0,150402,70
150402,3,0,150302,70
150302,7,0,150302,70
150302,7,0,150302,70
150302,1,0,150303,70
150303,5,0,150303,70
150303,9,0,150303,70
150303,7,0,150303,70
150303,1,0,150304,70
150304,3,0,150204,70
150204,7,0,150204,70
150204,4,0,150304,70
150304,1,0,150310,70
150310,9,0,150310,70
150310,1,0,150304,70
150304,6,0,150304,70
150304,5,0,150304,70
150304,7,0,150304,70
150304,9,0,150304,70
150304,1,0,150310,70
150310,7,0,150310,70
150310,2,0,150304,70
150304,4,0,150404,70
150404,1,0,150304,70
150304,2,0,150404,70
150404,8,0,150404,70
150404,5,0,150404,70
150404,9,0,150404,70
150404,3,-5,150410,70
150410,6,0,150410,70
150410,7,0,150410,70
150410,6,0,150410,70
150410,1,0,150411,70
150411,2,-5,150410,70
150410,4,0,151010,70
151010,8,0,151010,70
151010,1,0,151011,70
151011,5,0,151011,70
151011,2,0,151111,70
151111,4,0,151211,70
151211,6,0,151211,70
151211,9,0,151211,70
151211,2,0,151111,70
151111,3,0,151011,70
151011,1,0,151010,70
151010,1,0,151011,70
151011,2,0,151010,70
151010,3,0,151110,70
151110,7,0,151110,70
151110,9,0,151110,70
151110,7,0,151110,70
151110,5,0,151110,70
151110,1,0,151111,70
151111,8,0,151111,70
151111,1,0,151112,70
151112,8,0,151112,70
151112,1,0,151113,70
151113,1,0,151114,70
151114,7,0,151114,70
151114,8,0,151114,70
151114,7,0,151114,70
151114,6,0,151114,70
151114,4,0,151214,70
151214,6,0,151214,70
151214,7,0,151214,70
151214,6,0,151214,70
151214,8,0,151214,70
151214,3,0,151114,70
151114,1,0,151014,70
151014,4,0,151114,70
151114,8,0,151114,70
151114,6,0,151114,70
151114,7,0,151114,70
151114,7,0,151114,70
151114,1,0,151120,70
151120,2,0,151114,70
151114,9,0,151114,70
151114,2,0,151113,70
151113,1,0,151114,70
151114,8,0,151114,70
151114,6,0,151114,70
151114,9,0,151114,70
151114,2,0,151113,70
151113,2,0,151112,70
151112,3,0,151012,70
151012,3,0,151112,70
151112,1,0,151111,70
151111,1,0,151112,70
151112,6,0,151112,70
151112,7,0,151112,70
151112,6,0,151112,70
151112,8,0,151112,70
151112,3,0,151012,70
151012,7,0,151012,70
151012,2,0,151011,70
151011,2,0,151010,70
151010,7,0,151010,70
151010,8,0,151010,70
151010,3,-5,150410,70
150410,6,0,150410,70
150410,2,0,150404,70
150404,6,0,150404,70
150404,7,0,150404,70
150404,2,-5,150410,70
150410,6,0,150410,70
150410,1,0,151010,70
151010,1,0,151110,70
151110,9,0,151110,70
151110,8,0,151110,70
151110,4,0,151104,70
151104,9,0,151104,70
151104,5,0,151104,70
151104,6,0,151104,70
151104,3,0,151004,70
151004,9,0,151004,70
151004,4,0,151104,70
151104,6,0,151104,70
151104,6,0,151104,70
151104,4,0,151110,70
151110,5,0,151110,70
151110,3,0,151010,70
151010,1,0,151011,70
151011,1,0,151012,70
151012,4,0,151112,70
151112,2,0,151111,70
151111,7,0,151111,70
151111,2,0,151110,70
151110,8,0,151110,70
151110,3,0,151010,70
151010,6,0,151010,70
151010,1,0,151011,70
151011,3,0,150411,70
150411,1,0,150412,70
150412,1,0,150312,70
150312,8,0,150312,70
150312,1,0,150313,70
150313,2,0,150213,70
150213,4,0,150313,70
150313,7,0,150313,70
150313,4,5,150413,70
150413,7,0,150413,70
150413,8,0,150413,70
150413,1,0,150414,70
150414,2,0,151014,70
151014,4,0,151114,70
151114,6,0,151114,70
151114,1,0,151120,70
151120,1,0,151120,70
151120,4,0,151220,70
151220,7,0,151220,70
151220,8,0,151220,70
151220,4,0,151320,70
151320,9,0,151320,70
151320,9,0,151320,70
151320,9,0,151320,70
151320,7,0,151320,70
151320,5,0,151320,70
151320,6,0,151320,70
151320,5,0,151320,70
151320,3,0,151220,70
151220,6,0,151220,70
151220,9,0,151220,70
151220,9,0,151220,70
151220,3,0,151120,70
151120,7,0,151120,70
151120,5,0,151120,70
151120,6,0,151120,70
151120,4,0,151020,70
151020,2,0,151014,70
151014,2,0,151013,70
151013,5,0,151013,70
151013,7,0,151013,70
151013,4,0,151113,70
151113,7,0,151113,70
151113,1,0,151114,70
151114,9,0,151114,70
151114,9,0,151114,70
151114,9,0,151114,70
151114,6,0,151114,70
151114,8,0,151114,70
290414,7,0,290414,71
290414,7,0,290414,71
290414,3,0,290420,71
290420,8,0,290420,71
290420,4,0,291020,71
291020,2,0,290420,71
290420,4,0,291020,71
291020,8,0,291020,71
291020,8,0,291020,71
291020,6,0,291020,71
291020,8,0,291020,71
291020,3,0,291014,71
291014,4,0,290414,71
290414,4,0,291014,71
291014,5,0,291014,71
291014,8,0,291014,71
291014,1,0,291114,71
291114,3,0,291120,71
291120,4,0,291220,71
291220,2,0,291214,71
291214,9,0,291214,71
291214,4,0,291314,71
291314,9,0,291314,71
291314,3,0,291320,71
291320,4,0,291420,71
291420,6,0,291420,71
291420,8,0,291420,71
291420,9,0,291420,71
291420,7,0,291420,71
291420,3,0,291320,71
291320,3,0,291420,71
291420,9,0,291420,71
291420,6,0,291420,71
291420,8,0,291420,71
291420,1,0,291420,71
291420,6,0,291420,71
291420,8,0,291420,71
291420,5,0,291420,71
291420,1,0,291420,71
291420,2,0,291414,71
291414,1,0,291420,71
291420,1,0,291420,71
291420,9,0,291420,71
291420,7,0,291420,71
291420,6,0,291420,71
291420,1,0,291420,71
291420,5,0,291420,71
291420,3,0,291320,71
291320,6,0,291320,71
291320,8,0,291320,71
291320,4,0,291420,71
291420,3,0,291320,71
291320,7,0,291320,71
291320,4,0,291420,71
291420,2,0,292020,71
292020,5,0,151102,71
151102,3,0,151002,71
151002,3,0,150402,71
150402,1,0,150403,71
150403,3,0,150303,71
150303,3,0,150203,71
150203,2,0,150202,71
150202,4,0,150302,71
150302,3,0,150301,71
150301,9,0,150301,71
150301,3,0,150201,71
150201,8,0,150201,71
150201,9,0,150201,71
150201,8,0,150201,71
150201,6,0,150201,71
150201,3,0,150101,71
150101,8,0,291104,71
291104,6,0,291104,71
291104,7,0,291104,71
291104,8,0,291104,71
291104,5,0,291104,71
291104,9,0,291104,71
291104,8,0,291104,71
291104,1,0,291204,71
291204,6,0,291204,71
291204,6,0,291204,71
291204,5,0,291204,71
291204,5,0,291204,71
291204,1,0,291210,71
291210,6,0,291210,71
291210,2,0,291204,71
291204,2,0,291203,71
291203,6,0,291203,71
291203,8,0,291203,71
291203,3,0,291103,71
291103,8,0,291103,71
291103,4,0,291102,71
291102,8,0,291102,71
291102,3,0,291202,71
291202,1,0,291203,71
291203,5,0,291203,71
291203,3,0,291103,71
291103,5,0,291103,71
291103,7,0,291103,71
291103,3,0,291102,71
291102,5,0,291102,71
291102,4,0,291202,71
291202,8,0,291202,71
291202,6,0,291202,71
291202,6,0,291202,71
291202,6,0,291202,71
291202,7,0,291202,71
291202,4,0,291102,71
291102,6,0,291102,71
291102,8,0,291102,71
291102,8,0,291102,71
291102,1,0,291103,71
291103,2,0,291102,71
291102,2,0,291101,71
291101,7,0,291101,71
291101,6,0,291101,71
291101,1,0,291102,71
291102,6,0,291102,71
291102,7,0,291102,71
291102,7,0,291102,71
291102,3,0,291002,71
291002,8,0,291002,71
291002,8,0,291002,71
291002,7,0,291002,71
291002,2,0,291001,71
291001,6,0,291001,71
291001,6,0,291001,71
291001,5,0,291001,71
291001,1,0,291002,71
291002,7,0,291002,71
291002,7,0,291002,71
291002,5,0,291002,71
291002,8,0,291002,71
291002,6,0,291002,71
291002,8,0,291002,71
291002,9,0,291002,71
291002,2,0,291102,71
291102,5,0,291102,71
291102,5,0,291102,71
291102,2,0,291103,71
291103,9,0,291103,71
291103,7,0,291103,71
291103,2,0,291102,71
291102,2,0,291101,71
291101,9,0,291101,71
291101,1,0,291001,71
291001,8,0,291001,71
291001,4,0,291101,71
291101,5,0,291101,71
291101,5,0,291101,71
291101,7,0,291101,71
291101,2,0,291101,71
291101,5,0,291101,71
291101,5,0,291101,71
291101,3,0,291001,71
291001,6,0,291001,71
291001,8,0,291001,71
291001,9,0,291001,71
291001,8,0,291001,71
291001,9,0,291001,71
291001,7,0,291001,71
291001,4,0,291101,71
291101,7,0,291101,71
291101,3,0,291001,71
291001,1,0,291002,71
291002,3,0,290402,71
290402,6,0,290402,71
290402,8,0,290402,71
290402,8,0,290402,71
290402,3,0,291002,71
291002,2,0,291102,71
291102,7,0,291102,71
291102,8,0,291102,71
291102,3,0,291002,71
291002,5,0,291002,71
291002,4,0,291102,71
291102,5,0,291102,71
291102,2,0,291002,71
291002,6,0,291002,71
291002,2,0,291102,71
291102,9,0,291102,71
291102,3,0,291002,71
291002,3,0,290402,71
290402,3,0,290403,71
290403,2,0,290402,71
290402,3,0,290403,71
290403,3,5,290303,71
290303,7,0,290303,71
290303,9,0,290303,71
290303,8,0,290303,71
290303,4,0,290403,71
290403,6,0,290403,71
290403,3,0,290404,71
290404,8,0,290404,71
290404,8,0,290404,71
290404,2,0,290403,71
290403,6,0,290403,71
290403,9,0,290403,71
290403,3,0,290402,71
290402,2,0,290401,71
290401,4,0,291001,71
291001,3,0,290401,71
290401,5,0,290401,71
290401,1,0,290402,71
290402,7,0,290402,71
290402,4,0,291002,71
291002,7,0,291002,71
291002,6,0,291002,71
291002,9,0,291002,71
291002,7,0,291002,71
291002,1,0,291003,71
291003,8,0,291003,71
291003,9,0,291003,71
291003,5,0,291003,71
291003,5,0,291003,71
291003,6,0,291003,71
291003,8,0,291003,71
291003,7,0,291003,71
291003,6,0,291003,71
291003,4,0,291103,71
291103,5,0,291103,71
291103,6,0,291103,71
291103,6,0,291103,71
291103,1,0,291003,71
291003,9,0,291003,71
291003,5,0,291003,71
291003,7,0,291003,71
291003,5,0,291003,71
291003,2,0,291002,71
291002,5,0,291002,71
291002,1,0,291003,71
291003,9,0,291003,71
291003,2,0,291002,71
291002,5,0,291002,71
291002,9,0,291002,71
291002,8,0,291002,71
291002,3,0,291102,71
291102,4,0,291202,71
291202,8,0,291202,71
291202,8,0,291202,71
291202,2,0,291203,71
291203,5,0,291203,71
291203,2,0,291202,71
291202,7,0,291202,71
291202,2,0,291201,71
291201,3,0,291101,71
291101,1,0,291102,71
291102,9,0,291102,71
291102,1,0,291103,71
291103,4,0,291203,71
291203,2,0,291202,71
291202,1,0,291203,71
291203,3,0,291303,71
291303,8,0,291303,71
291303,2,0,291302,71
291302,3,0,291202,71
291202,6,0,291202,71
291202,6,0,291202,71
291202,8,0,291202,71
291202,1,0,291203,71
291203,5,0,291203,71
291203,8,0,291203,71
291203,8,0,291203,71
291203,8,0,291203,71
291203,2,0,291202,71
291202,9,0,291202,71
291202,1,0,291201,71
291201,4,0,291301,71
291301,9,0,291301,71
291301,6,0,291301,71
291301,2,0,291301,71
291301,2,0,291301,71
291301,6,0,291301,71
291301,3,0,291401,71
291401,3,0,291402,71
