s,a,r,sp,episode_index
30,2,0,30,364
30,1,0,29,364
29,1,0,28,364
28,3,0,38,364
38,3,0,48,364
48,2,0,49,364
49,3,0,59,364
59,4,0,49,364
49,2,0,39,364
39,4,0,40,364
40,1,0,50,364
50,3,0,49,364
49,3,0,59,364
59,3,0,69,364
69,3,0,79,364
79,3,0,89,364
89,1,0,88,364
88,1,0,89,364
89,1,0,88,364
88,1,0,89,364
89,4,0,88,364
88,4,0,78,364
78,1,0,77,364
77,1,0,78,364
78,4,0,88,364
88,4,0,78,364
78,4,0,68,364
68,2,0,78,364
78,4,0,88,364
88,3,0,89,364
89,3,0,99,364
99,1,0,98,364
98,3,0,98,364
98,1,0,97,364
97,2,0,87,364
87,1,0,86,364
86,2,0,87,364
87,3,0,97,364
97,2,0,98,364
98,1,0,99,364
99,3,0,99,364
99,4,0,89,364
89,4,0,79,364
79,1,0,78,364
78,4,0,68,364
68,1,0,67,364
67,4,0,68,364
68,3,0,69,364
69,2,0,70,364
70,4,0,69,364
69,1,0,68,364
68,1,0,58,364
58,1,0,48,364
48,3,0,38,364
38,1,0,37,364
37,1,0,38,364
38,2,0,48,364
48,3,0,58,364
58,2,0,59,364
59,3,0,69,364
69,2,0,70,364
70,4,0,60,364
60,2,0,60,364
60,1,0,59,364
59,1,0,58,364
58,4,0,48,364
48,1,0,38,364
38,2,0,39,364
39,2,0,40,364
40,1,0,50,364
50,1,0,49,364
49,1,0,48,364
48,2,0,49,364
49,3,0,48,364
48,1,0,58,364
73,2,0,72,365
72,4,0,62,365
62,3,0,72,365
72,2,0,82,365
82,4,3,81,365
81,1,0,81,365
81,1,0,81,365
81,2,0,71,365
71,2,0,72,365
72,4,0,62,365
62,2,0,63,365
63,2,0,64,365
64,3,0,74,365
74,2,0,75,365
75,3,0,85,365
85,1,0,84,365
84,3,0,94,365
94,1,0,95,365
95,1,0,85,365
85,2,0,86,365
86,4,0,87,365
87,1,0,88,365
88,2,0,87,365
87,2,0,97,365
97,4,0,96,365
96,4,0,97,365
97,1,0,96,365
96,2,0,95,365
95,1,0,94,365
94,1,0,84,365
84,2,0,94,365
94,2,0,93,365
93,1,0,92,365
92,4,0,82,365
82,3,3,92,365
92,3,0,92,365
92,4,0,93,365
93,4,0,83,365
83,2,0,84,365
84,1,0,83,365
83,3,0,82,365
82,4,3,72,365
72,1,0,71,365
71,1,0,71,365
71,4,0,61,365
61,2,0,62,365
62,2,0,63,365
63,4,0,73,365
73,1,0,63,365
63,4,0,53,365
53,4,0,43,365
43,1,0,42,365
42,2,0,43,365
43,2,0,44,365
44,4,0,54,365
54,1,0,53,365
53,4,0,43,365
43,1,0,42,365
42,2,0,41,365
41,3,0,51,365
51,4,0,41,365
41,4,0,31,365
31,2,0,21,365
21,1,0,21,365
21,3,0,31,365
31,1,0,31,365
31,4,0,21,365
21,1,0,21,365
21,1,0,21,365
21,3,0,31,365
31,4,0,21,365
21,2,0,22,365
22,2,0,32,365
32,4,0,22,365
22,2,0,21,365
21,1,0,21,365
21,4,0,11,365
11,4,0,12,365
12,2,0,13,365
13,4,0,12,365
12,4,0,2,365
2,2,0,3,365
3,2,0,2,365
2,2,0,3,365
3,2,0,2,365
2,2,0,3,365
3,1,0,13,365
13,3,0,14,365
14,2,0,24,365
24,4,0,14,365
14,2,0,15,365
15,4,0,25,365
25,3,0,35,365
35,2,0,36,365
36,1,0,46,365
46,1,0,45,365
45,2,0,35,365
35,3,0,25,365
25,2,0,26,365
26,2,0,16,365
28,4,0,18,366
18,2,0,19,366
19,1,0,9,366
9,4,0,9,366
9,3,0,19,366
19,3,0,9,366
9,2,0,10,366
10,4,0,10,366
10,4,0,10,366
10,2,0,10,366
10,2,0,10,366
10,3,0,20,366
20,1,0,19,366
19,2,0,20,366
20,3,0,30,366
30,3,0,40,366
40,3,0,50,366
50,1,0,49,366
49,4,0,48,366
48,1,0,38,366
38,1,0,37,366
37,1,0,36,366
36,3,0,46,366
46,3,0,56,366
56,1,0,55,366
55,1,0,56,366
56,3,0,66,366
66,4,0,67,366
67,3,0,77,366
77,1,0,76,366
76,1,0,75,366
75,2,0,74,366
74,1,0,73,366
73,2,0,63,366
63,4,0,53,366
53,2,0,63,366
63,1,0,64,366
64,3,0,74,366
74,3,0,84,366
84,4,0,74,366
74,3,0,64,366
64,2,0,54,366
54,2,0,55,366
55,3,0,65,366
65,4,0,55,366
55,2,0,56,366
56,3,0,55,366
55,2,0,56,366
56,1,0,55,366
55,2,0,56,366
56,4,0,46,366
46,1,0,45,366
45,3,0,55,366
55,1,0,54,366
54,4,0,64,366
64,3,0,74,366
74,4,0,64,366
64,2,0,63,366
63,3,0,53,366
53,1,0,52,366
52,1,0,51,366
51,3,0,61,366
61,3,0,71,366
71,4,0,72,366
72,4,0,82,366
82,2,3,83,366
83,1,0,82,366
82,3,3,92,366
92,4,0,82,366
82,2,3,83,366
83,4,0,93,366
93,2,0,83,366
83,1,0,84,366
84,1,0,83,366
83,2,0,93,366
93,1,0,92,366
92,3,0,92,366
92,2,0,82,366
82,2,3,83,366
83,4,0,84,366
84,2,0,94,366
94,1,0,93,366
93,1,0,92,366
92,3,0,92,366
92,2,0,82,366
82,4,3,72,366
72,3,0,82,366
82,2,3,72,366
72,4,0,82,366
82,3,3,92,366
92,1,0,82,366
82,3,3,72,366
72,3,0,71,366
71,4,0,61,366
61,1,0,61,366
61,3,0,71,366
71,3,0,72,366
72,2,0,71,366
71,4,0,61,366
61,1,0,61,366
76,4,0,66,367
66,1,0,65,367
65,4,0,75,367
75,1,0,74,367
74,1,0,73,367
73,1,0,83,367
83,1,0,82,367
82,1,3,83,367
83,3,0,93,367
93,3,0,93,367
93,1,0,94,367
94,2,0,95,367
95,3,0,95,367
95,2,0,85,367
85,2,0,84,367
84,3,0,85,367
85,3,0,95,367
95,4,0,85,367
85,1,0,84,367
84,2,0,85,367
85,4,0,75,367
75,2,0,85,367
85,3,0,95,367
95,4,0,85,367
85,2,0,86,367
86,2,0,87,367
87,1,0,86,367
86,1,0,85,367
85,1,0,84,367
84,1,0,83,367
83,4,0,73,367
73,3,0,83,367
83,2,0,84,367
84,2,0,85,367
85,4,0,95,367
95,3,0,95,367
95,4,0,85,367
85,3,0,95,367
95,2,0,96,367
96,3,0,96,367
96,4,0,86,367
86,3,0,96,367
96,2,0,97,367
97,4,0,87,367
87,1,0,86,367
86,3,0,96,367
96,1,0,95,367
95,1,0,94,367
94,2,0,84,367
84,3,0,83,367
83,4,0,73,367
73,2,0,63,367
63,4,0,53,367
53,4,0,54,367
54,1,0,53,367
53,1,0,52,367
52,4,0,51,367
51,4,0,41,367
41,1,0,41,367
41,1,0,41,367
41,4,0,31,367
31,3,0,41,367
41,3,0,51,367
51,2,0,41,367
41,1,0,41,367
41,4,0,42,367
42,1,0,41,367
41,1,0,41,367
41,3,0,51,367
51,3,0,61,367
61,4,0,51,367
51,4,0,41,367
41,2,0,51,367
51,2,0,52,367
52,1,0,51,367
51,4,0,41,367
41,3,0,51,367
51,1,0,51,367
51,4,0,41,367
41,4,0,42,367
42,2,0,43,367
43,3,0,44,367
44,3,0,43,367
43,4,0,53,367
53,3,0,63,367
63,1,0,62,367
62,1,0,61,367
61,1,0,61,367
61,4,0,51,367
51,4,0,61,367
61,3,0,62,367
62,3,0,63,367
63,3,0,53,367
53,2,0,54,367
54,3,0,64,367
64,3,0,74,367
74,4,0,64,367
64,4,0,74,367
74,2,0,84,367
84,3,0,94,367
25,4,0,26,368
26,4,0,16,368
16,1,0,15,368
15,2,0,14,368
14,4,0,15,368
15,4,0,5,368
5,2,0,6,368
6,4,0,6,368
6,3,0,16,368
16,3,0,26,368
26,3,0,36,368
36,4,0,26,368
26,1,0,27,368
27,3,0,37,368
37,3,0,36,368
36,1,0,35,368
35,3,0,25,368
25,4,0,15,368
15,1,0,25,368
25,2,0,26,368
26,2,0,27,368
27,4,0,17,368
17,2,0,27,368
27,2,0,37,368
37,3,0,38,368
38,3,0,39,368
39,4,0,40,368
40,1,0,39,368
39,2,0,40,368
40,3,0,50,368
50,2,0,50,368
50,2,0,50,368
50,2,0,50,368
50,2,0,50,368
50,3,0,60,368
60,1,0,59,368
59,2,0,69,368
69,3,0,79,368
79,4,0,69,368
69,1,0,68,368
68,4,0,69,368
69,1,0,70,368
70,1,0,60,368
60,2,0,60,368
60,2,0,60,368
60,2,0,60,368
60,3,0,70,368
70,3,0,80,368
80,1,0,79,368
79,4,0,69,368
69,4,0,79,368
79,3,0,69,368
69,4,0,79,368
79,1,0,78,368
78,3,0,88,368
88,2,0,89,368
89,2,0,90,368
90,1,0,89,368
89,3,0,99,368
99,1,0,100,368
100,2,0,100,368
100,4,0,99,368
99,2,0,100,368
100,1,0,99,368
99,1,0,89,368
89,4,0,79,368
79,3,0,89,368
89,3,0,99,368
99,2,0,100,368
100,2,0,100,368
100,4,0,90,368
90,4,0,100,368
100,3,0,100,368
100,2,0,100,368
100,3,0,100,368
100,2,0,100,368
100,3,0,100,368
100,1,0,90,368
90,3,0,80,368
80,4,0,70,368
70,4,0,60,368
60,3,0,70,368
70,2,0,70,368
70,3,0,80,368
80,1,0,79,368
79,2,0,89,368
89,2,0,99,368
99,3,0,99,368
99,4,0,89,368
89,2,0,99,368
99,2,0,100,368
100,4,0,90,368
90,2,0,90,368
90,2,0,90,368
90,1,0,89,368
89,2,0,90,368
90,3,0,89,368
89,1,0,88,368
88,2,0,89,368
89,4,0,79,368
11,4,0,12,369
12,4,0,2,369
2,3,0,12,369
12,3,0,22,369
22,1,0,21,369
21,3,0,31,369
31,4,0,21,369
21,1,0,21,369
21,4,0,22,369
22,2,0,32,369
32,1,0,22,369
22,1,0,32,369
32,2,0,33,369
33,2,0,34,369
34,3,0,44,369
44,1,0,34,369
34,4,0,24,369
24,4,0,14,369
14,2,0,15,369
15,3,0,16,369
16,3,0,26,369
26,1,0,25,369
25,2,0,35,369
35,1,0,34,369
34,3,0,44,369
44,3,0,54,369
54,2,0,55,369
55,1,0,65,369
65,3,0,64,369
64,3,0,63,369
63,1,0,62,369
62,2,0,63,369
63,2,0,73,369
73,1,0,63,369
63,3,0,73,369
73,3,0,72,369
72,3,0,71,369
71,2,0,72,369
72,1,0,71,369
71,2,0,81,369
81,3,0,71,369
71,4,0,81,369
81,4,0,71,369
71,2,0,72,369
72,2,0,82,369
82,4,3,72,369
72,2,0,73,369
73,4,0,63,369
63,1,0,62,369
62,1,0,61,369
61,4,0,51,369
51,1,0,51,369
51,2,0,41,369
41,3,0,51,369
51,2,0,52,369
52,1,0,42,369
42,3,0,52,369
52,1,0,51,369
51,2,0,61,369
61,3,0,71,369
71,2,0,72,369
72,3,0,82,369
82,3,3,92,369
92,3,0,92,369
92,3,0,92,369
92,1,0,91,369
91,3,0,91,369
91,2,0,81,369
81,4,0,71,369
71,1,0,71,369
71,1,0,71,369
71,3,0,61,369
61,2,0,71,369
71,1,0,71,369
71,2,0,72,369
72,2,0,82,369
82,2,3,83,369
83,2,0,84,369
84,2,0,85,369
85,4,0,75,369
75,3,0,85,369
85,4,0,75,369
75,2,0,85,369
85,4,0,86,369
86,1,0,87,369
87,1,0,86,369
86,4,0,76,369
76,2,0,75,369
75,1,0,74,369
74,2,0,75,369
75,4,0,74,369
74,3,0,64,369
64,1,0,63,369
63,4,0,53,369
53,2,0,54,369
54,3,0,64,369
64,3,0,74,369
74,4,0,64,369
64,2,0,54,369
54,1,0,53,369
8,4,0,8,370
8,3,0,18,370
18,1,0,28,370
28,1,0,27,370
27,2,0,28,370
28,4,0,18,370
18,2,0,19,370
19,2,0,20,370
20,3,0,30,370
30,2,0,30,370
30,2,0,30,370
30,1,0,40,370
40,3,0,39,370
39,1,0,38,370
38,2,0,28,370
28,2,0,18,370
18,4,0,8,370
8,2,0,9,370
9,4,0,9,370
9,3,0,10,370
10,1,0,9,370
9,3,0,19,370
19,1,0,18,370
18,3,0,17,370
17,4,0,16,370
16,2,0,15,370
15,2,0,16,370
16,2,0,17,370
17,2,0,27,370
27,3,0,37,370
37,4,0,27,370
27,4,0,17,370
17,4,0,27,370
27,4,0,17,370
17,4,0,7,370
7,1,0,6,370
6,2,0,16,370
16,1,0,17,370
17,2,0,16,370
16,4,0,26,370
26,1,0,27,370
27,4,0,37,370
37,2,0,38,370
38,2,0,39,370
39,4,0,40,370
40,1,0,30,370
30,1,0,20,370
20,1,0,30,370
30,4,0,20,370
20,2,0,20,370
20,2,0,20,370
20,4,0,10,370
10,1,0,9,370
9,3,0,19,370
19,2,0,29,370
29,4,0,19,370
19,4,0,20,370
20,3,0,19,370
19,4,0,9,370
9,4,0,9,370
9,2,0,8,370
8,2,0,18,370
18,1,0,28,370
28,3,0,38,370
38,1,0,28,370
28,4,0,18,370
18,2,0,19,370
19,1,0,18,370
18,3,0,28,370
28,4,0,18,370
18,1,0,17,370
17,4,0,27,370
27,3,0,26,370
26,1,0,16,370
16,3,0,26,370
26,2,0,16,370
16,4,0,6,370
6,4,0,6,370
6,3,0,16,370
16,4,0,17,370
17,4,0,7,370
7,3,0,17,370
17,4,0,7,370
7,3,0,8,370
8,3,0,18,370
18,1,0,17,370
17,2,0,18,370
18,2,0,19,370
19,2,0,9,370
9,1,0,8,370
8,2,0,7,370
7,2,0,6,370
6,1,0,16,370
16,3,0,15,370
15,3,0,25,370
25,1,0,24,370
24,2,0,25,370
25,1,0,15,370
15,1,0,14,370
14,3,0,24,370
47,1,10,46,371
46,1,0,56,371
56,3,0,66,371
66,2,0,56,371
56,2,0,57,371
57,4,0,47,371
47,3,10,37,371
37,3,0,47,371
47,4,10,46,371
46,3,0,56,371
56,1,0,55,371
55,1,0,54,371
54,4,0,44,371
44,3,0,54,371
54,4,0,64,371
64,2,0,65,371
65,4,0,55,371
55,2,0,45,371
45,3,0,55,371
55,4,0,45,371
45,1,0,44,371
44,3,0,34,371
34,2,0,24,371
24,4,0,14,371
14,1,0,4,371
4,4,0,4,371
4,2,0,5,371
5,3,0,15,371
15,4,0,5,371
5,1,0,4,371
4,1,0,5,371
5,1,0,4,371
4,1,0,3,371
3,2,0,13,371
13,2,0,3,371
3,4,0,3,371
3,4,0,3,371
3,1,0,2,371
2,3,0,3,371
3,2,0,13,371
13,1,0,12,371
12,3,0,11,371
11,1,0,11,371
11,4,0,1,371
1,2,0,2,371
2,3,0,12,371
12,4,0,22,371
22,2,0,23,371
23,1,0,22,371
22,2,0,21,371
21,4,0,22,371
22,4,0,12,371
12,3,0,13,371
13,2,0,12,371
12,2,0,13,371
13,1,0,12,371
12,1,0,22,371
22,1,0,23,371
23,1,0,24,371
24,4,0,34,371
34,3,0,44,371
44,4,0,45,371
45,4,0,35,371
35,2,0,36,371
36,2,0,37,371
37,4,0,27,371
27,1,0,28,371
28,1,0,27,371
27,2,0,26,371
26,3,0,36,371
36,2,0,37,371
37,1,0,27,371
27,4,0,17,371
17,4,0,7,371
7,2,0,17,371
17,4,0,7,371
7,4,0,7,371
7,1,0,6,371
6,3,0,16,371
16,2,0,17,371
17,1,0,16,371
16,2,0,17,371
17,2,0,7,371
7,4,0,7,371
7,3,0,8,371
8,1,0,7,371
7,4,0,7,371
7,1,0,6,371
6,1,0,5,371
5,4,0,5,371
5,1,0,6,371
6,4,0,6,371
6,3,0,7,371
7,3,0,17,371
17,3,0,27,371
27,4,0,17,371
17,1,0,16,371
16,4,0,6,371
6,3,0,16,371
16,1,0,17,371
14,3,0,24,372
24,1,0,34,372
34,4,0,33,372
33,1,0,32,372
32,3,0,22,372
22,3,0,32,372
32,2,0,31,372
31,2,0,32,372
32,2,0,33,372
33,3,0,32,372
32,4,0,22,372
22,3,0,32,372
32,1,0,42,372
42,3,0,43,372
43,4,0,44,372
44,4,0,43,372
43,3,0,53,372
53,4,0,43,372
43,1,0,42,372
42,4,0,32,372
32,2,0,33,372
33,4,0,43,372
43,3,0,42,372
42,1,0,41,372
41,4,0,31,372
31,1,0,31,372
31,4,0,21,372
21,2,0,22,372
22,1,0,21,372
21,3,0,31,372
31,2,0,32,372
32,2,0,33,372
33,2,0,34,372
34,3,0,44,372
44,1,0,45,372
45,1,0,46,372
46,1,0,45,372
45,2,0,46,372
46,4,0,47,372
47,1,10,46,372
46,1,0,45,372
45,4,0,35,372
35,3,0,45,372
45,1,0,44,372
44,2,0,43,372
43,1,0,42,372
42,1,0,41,372
41,1,0,41,372
41,2,0,42,372
42,1,0,41,372
41,3,0,51,372
51,4,0,52,372
52,2,0,53,372
53,1,0,52,372
52,3,0,62,372
62,2,0,63,372
63,3,0,73,372
73,1,0,72,372
72,3,0,82,372
82,2,3,83,372
83,3,0,93,372
93,4,0,83,372
83,1,0,82,372
82,2,3,83,372
83,1,0,82,372
82,3,3,81,372
81,3,0,91,372
91,4,0,81,372
81,1,0,81,372
81,4,0,91,372
91,4,0,81,372
81,4,0,71,372
71,3,0,72,372
72,4,0,62,372
62,4,0,72,372
72,1,0,82,372
82,1,3,72,372
72,1,0,71,372
71,4,0,61,372
61,4,0,51,372
51,4,0,52,372
52,2,0,53,372
53,4,0,43,372
43,3,0,53,372
53,1,0,52,372
52,2,0,62,372
62,1,0,61,372
61,2,0,71,372
71,1,0,71,372
71,4,0,61,372
61,3,0,51,372
51,3,0,41,372
41,1,0,41,372
41,4,0,42,372
42,3,0,52,372
52,3,0,62,372
62,3,0,72,372
72,1,0,82,372
82,4,3,83,372
83,3,0,93,372
62,3,0,72,373
72,3,0,82,373
82,2,3,83,373
83,4,0,73,373
73,4,0,83,373
83,4,0,84,373
84,3,0,85,373
85,2,0,86,373
86,1,0,85,373
85,4,0,75,373
75,3,0,74,373
74,4,0,75,373
75,4,0,65,373
65,4,0,55,373
55,2,0,56,373
56,3,0,46,373
46,1,0,45,373
45,4,0,55,373
55,1,0,56,373
56,2,0,57,373
57,1,0,47,373
47,1,10,46,373
46,2,0,45,373
45,3,0,46,373
46,3,0,56,373
56,2,0,57,373
57,2,0,58,373
58,2,0,59,373
59,2,0,69,373
69,3,0,68,373
68,2,0,69,373
69,4,0,68,373
68,2,0,67,373
67,3,0,77,373
77,1,0,76,373
76,1,0,77,373
77,3,0,87,373
87,1,0,86,373
86,2,0,96,373
96,4,0,95,373
95,2,0,94,373
94,3,0,94,373
94,2,0,93,373
93,2,0,92,373
92,4,0,82,373
82,2,3,83,373
83,4,0,93,373
93,2,0,94,373
94,1,0,84,373
84,4,0,74,373
74,3,0,84,373
84,2,0,85,373
85,3,0,95,373
95,3,0,95,373
95,3,0,95,373
95,4,0,85,373
85,3,0,95,373
95,4,0,85,373
85,2,0,86,373
86,2,0,87,373
87,3,0,97,373
97,3,0,97,373
97,1,0,96,373
96,4,0,86,373
86,4,0,85,373
85,2,0,86,373
86,4,0,85,373
85,1,0,86,373
86,4,0,76,373
76,1,0,75,373
75,3,0,85,373
85,4,0,75,373
75,1,0,85,373
85,3,0,95,373
95,3,0,95,373
95,4,0,94,373
94,4,0,84,373
84,2,0,85,373
85,4,0,75,373
75,2,0,74,373
74,3,0,84,373
84,2,0,94,373
94,2,0,95,373
95,2,0,85,373
85,1,0,86,373
86,1,0,85,373
85,4,0,75,373
75,4,0,65,373
65,2,0,75,373
75,4,0,65,373
65,2,0,66,373
66,2,0,56,373
56,1,0,55,373
55,1,0,45,373
45,2,0,46,373
46,3,0,56,373
56,4,0,46,373
46,1,0,36,373
36,2,0,46,373
46,2,0,47,373
90,2,0,90,374
90,3,0,100,374
100,4,0,90,374
90,1,0,89,374
89,3,0,99,374
99,1,0,98,374
98,4,0,88,374
88,3,0,98,374
98,4,0,99,374
99,2,0,100,374
100,4,0,99,374
99,2,0,98,374
98,2,0,99,374
99,3,0,99,374
99,4,0,89,374
89,1,0,88,374
88,2,0,89,374
89,4,0,90,374
90,1,0,89,374
89,2,0,90,374
90,1,0,100,374
100,2,0,100,374
100,4,0,99,374
99,3,0,99,374
99,1,0,89,374
89,2,0,90,374
90,4,0,80,374
80,4,0,70,374
70,4,0,60,374
60,3,0,50,374
50,4,0,40,374
40,4,0,30,374
30,1,0,29,374
29,3,0,28,374
28,4,0,18,374
18,3,0,28,374
28,1,0,27,374
27,1,0,26,374
26,3,0,36,374
36,3,0,46,374
46,3,0,56,374
56,4,0,57,374
57,1,0,56,374
56,3,0,46,374
46,3,0,56,374
56,1,0,55,374
55,2,0,56,374
56,3,0,66,374
66,1,0,65,374
65,4,0,55,374
55,2,0,65,374
65,1,0,75,374
75,2,0,85,374
85,3,0,75,374
75,3,0,85,374
85,4,0,86,374
86,4,0,76,374
76,1,0,86,374
86,2,0,87,374
87,4,0,77,374
77,2,0,76,374
76,2,0,86,374
86,1,0,85,374
85,2,0,86,374
86,1,0,85,374
85,2,0,86,374
86,2,0,87,374
87,4,0,77,374
77,3,0,87,374
87,2,0,88,374
88,4,0,78,374
78,2,0,88,374
88,3,0,98,374
98,3,0,98,374
98,4,0,88,374
88,2,0,98,374
98,4,0,88,374
88,1,0,87,374
87,4,0,77,374
77,1,0,87,374
87,3,0,97,374
97,3,0,97,374
97,3,0,97,374
97,1,0,87,374
87,4,0,77,374
77,1,0,76,374
76,4,0,66,374
66,4,0,56,374
56,4,0,66,374
66,4,0,56,374
56,1,0,55,374
55,3,0,65,374
65,3,0,66,374
66,4,0,56,374
56,2,0,57,374
57,1,0,67,374
67,3,0,57,374
57,1,0,67,374
67,1,0,57,374
57,4,0,58,374
47,3,10,57,375
57,1,0,56,375
56,3,0,66,375
66,4,0,56,375
56,2,0,57,375
57,1,0,58,375
58,2,0,59,375
59,3,0,60,375
60,4,0,59,375
59,4,0,49,375
49,3,0,50,375
50,4,0,40,375
40,4,0,30,375
30,3,0,20,375
20,3,0,30,375
30,2,0,30,375
30,3,0,40,375
40,4,0,50,375
50,4,0,60,375
60,1,0,70,375
70,2,0,70,375
70,1,0,69,375
69,4,0,59,375
59,4,0,60,375
60,2,0,60,375
60,4,0,50,375
50,1,0,49,375
49,3,0,39,375
39,3,0,49,375
49,4,0,39,375
39,1,0,29,375
29,4,0,19,375
19,1,0,18,375
18,2,0,19,375
19,3,0,29,375
29,2,0,30,375
30,4,0,29,375
29,4,0,30,375
30,2,0,30,375
30,2,0,30,375
30,3,0,40,375
40,2,0,40,375
40,2,0,40,375
40,2,0,40,375
40,1,0,39,375
39,3,0,49,375
49,2,0,50,375
50,4,0,60,375
60,4,0,50,375
50,1,0,60,375
60,1,0,50,375
50,1,0,60,375
60,1,0,59,375
59,1,0,58,375
58,2,0,59,375
59,3,0,69,375
69,3,0,79,375
79,1,0,78,375
78,2,0,79,375
79,3,0,78,375
78,1,0,77,375
77,1,0,76,375
76,4,0,86,375
86,2,0,87,375
87,1,0,88,375
88,3,0,98,375
98,3,0,98,375
98,3,0,98,375
98,3,0,98,375
98,1,0,97,375
97,1,0,87,375
87,2,0,97,375
97,4,0,87,375
87,3,0,97,375
97,3,0,97,375
97,3,0,97,375
97,3,0,97,375
97,3,0,97,375
97,3,0,97,375
97,4,0,87,375
87,1,0,86,375
86,2,0,85,375
85,4,0,75,375
75,4,0,76,375
76,4,0,66,375
66,1,0,65,375
65,1,0,75,375
75,1,0,74,375
74,2,0,75,375
75,4,0,65,375
65,1,0,64,375
64,3,0,54,375
54,4,0,44,375
44,3,0,54,375
54,4,0,44,375
44,3,0,54,375
54,1,0,53,375
53,2,0,54,375
54,1,0,53,375
53,4,0,63,375
70,4,0,69,376
69,4,0,59,376
59,3,0,60,376
60,2,0,60,376
60,3,0,50,376
50,1,0,49,376
49,4,0,39,376
39,4,0,29,376
29,2,0,19,376
19,2,0,20,376
20,4,0,10,376
10,2,0,10,376
10,2,0,10,376
10,1,0,9,376
9,3,0,19,376
19,1,0,18,376
18,3,0,28,376
28,3,0,38,376
38,2,0,39,376
39,4,0,49,376
49,1,0,59,376
59,1,0,58,376
58,1,0,57,376
57,2,0,58,376
58,1,0,48,376
48,4,0,58,376
58,3,0,57,376
57,2,0,58,376
58,2,0,57,376
57,3,0,47,376
47,4,10,46,376
46,4,0,45,376
45,4,0,46,376
46,2,0,47,376
47,2,10,57,376
57,3,0,67,376
67,1,0,68,376
68,1,0,67,376
67,4,0,77,376
77,1,0,76,376
76,2,0,77,376
77,1,0,67,376
67,4,0,66,376
66,2,0,67,376
67,1,0,66,376
66,3,0,76,376
76,4,0,66,376
66,4,0,56,376
56,1,0,55,376
55,4,0,45,376
45,2,0,46,376
46,4,0,36,376
36,3,0,46,376
46,3,0,56,376
56,2,0,55,376
55,2,0,56,376
56,4,0,46,376
46,4,0,36,376
36,1,0,26,376
26,2,0,27,376
27,1,0,26,376
26,2,0,27,376
27,3,0,37,376
37,1,0,36,376
36,1,0,37,376
37,4,0,27,376
27,3,0,37,376
37,3,0,47,376
47,3,10,48,376
48,3,0,38,376
38,1,0,48,376
48,4,0,38,376
38,3,0,48,376
48,4,0,38,376
38,1,0,37,376
37,4,0,47,376
47,3,10,37,376
37,1,0,36,376
36,4,0,26,376
26,4,0,16,376
16,1,0,15,376
15,3,0,25,376
25,1,0,15,376
15,1,0,16,376
16,4,0,6,376
6,4,0,6,376
6,2,0,7,376
7,1,0,6,376
6,3,0,16,376
16,3,0,26,376
26,4,0,16,376
16,2,0,17,376
17,1,0,16,376
16,4,0,6,376
6,4,0,6,376
6,3,0,16,376
16,1,0,17,376
17,3,0,27,376
27,3,0,37,376
37,2,0,38,376
71,2,0,72,377
72,3,0,82,377
82,2,3,72,377
72,4,0,73,377
73,1,0,72,377
72,2,0,73,377
73,4,0,72,377
72,3,0,82,377
82,4,3,72,377
72,3,0,73,377
73,3,0,74,377
74,1,0,75,377
75,4,0,65,377
65,2,0,66,377
66,4,0,65,377
65,2,0,66,377
66,4,0,56,377
56,1,0,46,377
46,1,0,45,377
45,2,0,46,377
46,2,0,47,377
47,1,10,46,377
46,3,0,56,377
56,4,0,55,377
55,3,0,65,377
65,2,0,66,377
66,2,0,67,377
67,2,0,57,377
57,2,0,58,377
58,2,0,59,377
59,3,0,60,377
60,1,0,70,377
70,4,0,69,377
69,3,0,79,377
79,2,0,80,377
80,4,0,79,377
79,4,0,69,377
69,1,0,68,377
68,1,0,78,377
78,2,0,79,377
79,1,0,78,377
78,4,0,68,377
68,1,0,58,377
58,2,0,59,377
59,4,0,58,377
58,3,0,68,377
68,3,0,78,377
78,2,0,79,377
79,1,0,78,377
78,1,0,77,377
77,2,0,78,377
78,1,0,88,377
88,1,0,78,377
78,2,0,77,377
77,2,0,78,377
78,4,0,88,377
88,2,0,89,377
89,1,0,88,377
88,1,0,98,377
98,1,0,97,377
97,4,0,87,377
87,3,0,77,377
77,4,0,67,377
67,1,0,66,377
66,1,0,65,377
65,1,0,55,377
55,4,0,45,377
45,2,0,35,377
35,1,0,45,377
45,1,0,44,377
44,1,0,34,377
34,2,0,35,377
35,2,0,36,377
36,2,0,26,377
26,2,0,36,377
36,1,0,46,377
46,1,0,56,377
56,3,0,66,377
66,4,0,76,377
76,2,0,75,377
75,2,0,76,377
76,1,0,75,377
75,2,0,76,377
76,1,0,75,377
75,3,0,85,377
85,2,0,86,377
86,3,0,96,377
96,3,0,96,377
96,3,0,96,377
96,3,0,96,377
96,4,0,86,377
86,3,0,96,377
96,3,0,96,377
96,1,0,95,377
95,1,0,85,377
85,1,0,84,377
84,2,0,85,377
85,2,0,86,377
86,4,0,76,377
76,2,0,86,377
38,4,0,28,378
28,3,0,27,378
27,3,0,37,378
37,1,0,47,378
47,1,10,57,378
57,3,0,58,378
58,3,0,59,378
59,3,0,69,378
69,1,0,68,378
68,1,0,78,378
78,3,0,77,378
77,4,0,78,378
78,3,0,88,378
88,4,0,78,378
78,3,0,88,378
88,3,0,87,378
87,3,0,97,378
97,4,0,87,378
87,2,0,86,378
86,4,0,76,378
76,3,0,86,378
86,4,0,76,378
76,4,0,66,378
